anio,hoja_excel,territorio_original,territorio_homologado_fino,territorio_homologado_agregado,nivel_territorial,territorio_padre,regla_territorio,actividad_original,actividad_homologada_fina,actividad_homologada_agregada,regla_actividad,huelgas,trabajadores_comprendidos,horas_hombre_perdidas,total_territorio_huelgas,total_territorio_trabajadores,total_territorio_horas,nota_fuente
2014,C-11,MOQUEGUA,moquegua,moquegua,zona,moquegua,MOQUEGUA -> zona con mismo nombre que la region; region_madre=moquegua,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,0.0,79.0,1264.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,MOQUEGUA,moquegua,moquegua,zona,moquegua,MOQUEGUA -> zona con mismo nombre que la region; region_madre=moquegua,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,0.0,0.0,0.0,0.0,79.0,1264.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,ILO,ilo,ilo,zona,moquegua,ILO -> zona; region_madre=moquegua,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,0.0,15.0,1980.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,ILO,ilo,ilo,zona,moquegua,ILO -> zona; region_madre=moquegua,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,0.0,15.0,1980.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,ILO,ilo,ilo,zona,moquegua,ILO -> zona; region_madre=moquegua,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,0.0,15.0,1980.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,ILO,ilo,ilo,zona,moquegua,ILO -> zona; region_madre=moquegua,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,0.0,15.0,1980.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,ILO,ilo,ilo,zona,moquegua,ILO -> zona; region_madre=moquegua,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,0.0,15.0,1980.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,ILO,ilo,ilo,zona,moquegua,ILO -> zona; region_madre=moquegua,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,0.0,15.0,1980.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,ILO,ilo,ilo,zona,moquegua,ILO -> zona; region_madre=moquegua,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,0.0,15.0,1980.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,ILO,ilo,ilo,zona,moquegua,ILO -> zona; region_madre=moquegua,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,0.0,15.0,1980.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,ILO,ilo,ilo,zona,moquegua,ILO -> zona; region_madre=moquegua,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,0.0,15.0,1980.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,ILO,ilo,ilo,zona,moquegua,ILO -> zona; region_madre=moquegua,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,0.0,0.0,0.0,0.0,15.0,1980.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,ILO,ilo,ilo,zona,moquegua,ILO -> zona; region_madre=moquegua,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,0.0,15.0,1980.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,ILO,ilo,ilo,zona,moquegua,ILO -> zona; region_madre=moquegua,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,15.0,1980.0,0.0,15.0,1980.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,zona,pasco,CERRO DE PASCO -> zona; region_madre=pasco,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,,0.0,2.0,,5840.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,zona,pasco,CERRO DE PASCO -> zona; region_madre=pasco,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,2.0,,4512.0,2.0,,5840.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,zona,pasco,CERRO DE PASCO -> zona; region_madre=pasco,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,0.0,,0.0,2.0,,5840.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,zona,pasco,CERRO DE PASCO -> zona; region_madre=pasco,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,,0.0,2.0,,5840.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,zona,pasco,CERRO DE PASCO -> zona; region_madre=pasco,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,,0.0,2.0,,5840.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,zona,pasco,CERRO DE PASCO -> zona; region_madre=pasco,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,,0.0,2.0,,5840.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,zona,pasco,CERRO DE PASCO -> zona; region_madre=pasco,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,,0.0,2.0,,5840.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,zona,pasco,CERRO DE PASCO -> zona; region_madre=pasco,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,,0.0,2.0,,5840.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,zona,pasco,CERRO DE PASCO -> zona; region_madre=pasco,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,,0.0,2.0,,5840.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,zona,pasco,CERRO DE PASCO -> zona; region_madre=pasco,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,,,1328.0,2.0,,5840.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,zona,pasco,CERRO DE PASCO -> zona; region_madre=pasco,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,,0.0,2.0,,5840.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,zona,pasco,CERRO DE PASCO -> zona; region_madre=pasco,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,0.0,,0.0,2.0,,5840.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PIURA,piura,piura,zona,piura,PIURA -> zona con mismo nombre que la region; region_madre=piura,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,1.0,9.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PIURA,piura,piura,zona,piura,PIURA -> zona con mismo nombre que la region; region_madre=piura,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,1.0,9.0,144.0,1.0,9.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PIURA,piura,piura,zona,piura,PIURA -> zona con mismo nombre que la region; region_madre=piura,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,1.0,9.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PIURA,piura,piura,zona,piura,PIURA -> zona con mismo nombre que la region; region_madre=piura,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,1.0,9.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PIURA,piura,piura,zona,piura,PIURA -> zona con mismo nombre que la region; region_madre=piura,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,1.0,9.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PIURA,piura,piura,zona,piura,PIURA -> zona con mismo nombre que la region; region_madre=piura,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,1.0,9.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PIURA,piura,piura,zona,piura,PIURA -> zona con mismo nombre que la region; region_madre=piura,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,1.0,9.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PIURA,piura,piura,zona,piura,PIURA -> zona con mismo nombre que la region; region_madre=piura,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,1.0,9.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PIURA,piura,piura,zona,piura,PIURA -> zona con mismo nombre que la region; region_madre=piura,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,1.0,9.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PIURA,piura,piura,zona,piura,PIURA -> zona con mismo nombre que la region; region_madre=piura,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,0.0,0.0,0.0,1.0,9.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PIURA,piura,piura,zona,piura,PIURA -> zona con mismo nombre que la region; region_madre=piura,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,1.0,9.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PIURA,piura,piura,zona,piura,PIURA -> zona con mismo nombre que la region; region_madre=piura,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,0.0,0.0,0.0,1.0,9.0,144.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PAITA,paita,paita,zona,piura,PAITA -> zona; region_madre=piura,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,0.0,3.0,396.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PAITA,paita,paita,zona,piura,PAITA -> zona; region_madre=piura,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,0.0,3.0,396.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PAITA,paita,paita,zona,piura,PAITA -> zona; region_madre=piura,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,0.0,3.0,396.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PAITA,paita,paita,zona,piura,PAITA -> zona; region_madre=piura,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,0.0,3.0,396.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PAITA,paita,paita,zona,piura,PAITA -> zona; region_madre=piura,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,0.0,3.0,396.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PAITA,paita,paita,zona,piura,PAITA -> zona; region_madre=piura,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,0.0,3.0,396.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PAITA,paita,paita,zona,piura,PAITA -> zona; region_madre=piura,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,0.0,3.0,396.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PAITA,paita,paita,zona,piura,PAITA -> zona; region_madre=piura,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,0.0,3.0,396.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PAITA,paita,paita,zona,piura,PAITA -> zona; region_madre=piura,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,0.0,3.0,396.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PAITA,paita,paita,zona,piura,PAITA -> zona; region_madre=piura,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,0.0,0.0,0.0,0.0,3.0,396.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PAITA,paita,paita,zona,piura,PAITA -> zona; region_madre=piura,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,0.0,3.0,396.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PAITA,paita,paita,zona,piura,PAITA -> zona; region_madre=piura,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,3.0,396.0,0.0,3.0,396.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TALARA,talara,talara,zona,piura,TALARA -> zona; region_madre=piura,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,1.0,201.0,6012.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TALARA,talara,talara,zona,piura,TALARA -> zona; region_madre=piura,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,1.0,190.0,4560.0,1.0,201.0,6012.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TALARA,talara,talara,zona,piura,TALARA -> zona; region_madre=piura,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,1.0,201.0,6012.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TALARA,talara,talara,zona,piura,TALARA -> zona; region_madre=piura,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,1.0,201.0,6012.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TALARA,talara,talara,zona,piura,TALARA -> zona; region_madre=piura,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,1.0,201.0,6012.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TALARA,talara,talara,zona,piura,TALARA -> zona; region_madre=piura,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,1.0,201.0,6012.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TALARA,talara,talara,zona,piura,TALARA -> zona; region_madre=piura,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,1.0,201.0,6012.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TALARA,talara,talara,zona,piura,TALARA -> zona; region_madre=piura,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,1.0,201.0,6012.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TALARA,talara,talara,zona,piura,TALARA -> zona; region_madre=piura,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,1.0,201.0,6012.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TALARA,talara,talara,zona,piura,TALARA -> zona; region_madre=piura,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,0.0,0.0,0.0,1.0,201.0,6012.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TALARA,talara,talara,zona,piura,TALARA -> zona; region_madre=piura,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,1.0,201.0,6012.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,TALARA,talara,talara,zona,piura,TALARA -> zona; region_madre=piura,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,11.0,1452.0,1.0,201.0,6012.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUNO,puno,puno,zona,puno,PUNO -> zona con mismo nombre que la region; region_madre=puno,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,0.0,120.0,1920.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUNO,puno,puno,zona,puno,PUNO -> zona con mismo nombre que la region; region_madre=puno,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,0.0,120.0,1920.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUNO,puno,puno,zona,puno,PUNO -> zona con mismo nombre que la region; region_madre=puno,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,0.0,0.0,0.0,0.0,120.0,1920.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUNO,puno,puno,zona,puno,PUNO -> zona con mismo nombre que la region; region_madre=puno,"SUMINISTRO DE ELECTRICIDAD, GAS Y AGUA",electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,0.0,120.0,1920.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUNO,puno,puno,zona,puno,PUNO -> zona con mismo nombre que la region; region_madre=puno,CONSTRUCCIÓN,construccion,construccion,construccion -> construccion,0.0,0.0,0.0,0.0,120.0,1920.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUNO,puno,puno,zona,puno,PUNO -> zona con mismo nombre que la region; region_madre=puno,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,0.0,0.0,0.0,0.0,120.0,1920.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUNO,puno,puno,zona,puno,PUNO -> zona con mismo nombre que la region; region_madre=puno,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,0.0,120.0,1920.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUNO,puno,puno,zona,puno,PUNO -> zona con mismo nombre que la region; region_madre=puno,INTERMEDIACIÓN FINANCIERA,financiero,financiero,intermediacion financiera/AFP -> financiero,0.0,0.0,0.0,0.0,120.0,1920.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUNO,puno,puno,zona,puno,PUNO -> zona con mismo nombre que la region; region_madre=puno,"ACTIVIDADES INMOBILIARIAS, EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,0.0,120.0,1920.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUNO,puno,puno,zona,puno,PUNO -> zona con mismo nombre que la region; region_madre=puno,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,,120.0,1920.0,0.0,120.0,1920.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUNO,puno,puno,zona,puno,PUNO -> zona con mismo nombre que la region; region_madre=puno,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,0.0,0.0,0.0,0.0,120.0,1920.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,PUNO,puno,puno,zona,puno,PUNO -> zona con mismo nombre que la region; region_madre=puno,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,0.0,0.0,0.0,0.0,120.0,1920.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,MOYOBAMBA,moyobamba,moyobamba,zona,san_martin,MOYOBAMBA -> zona; region_madre=san_martin,"ACTIVIDAD ECONÓMICA AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,0.0,61.0,14000.0,Cuadro cruzado actividad x territorio disponible en C-11.
2014,C-11,MOYOBAMBA,moyobamba,moyobamba,zona,san_martin,MOYOBAMBA -> zona; region_madre=san_martin,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,0.0,61.0,14000.0,Cuadro cruzado actividad x territorio disponible en C-11.
